Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
154	0	0	0	0	0	25.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Phaeobacter__Phaeobacter__sp.__P97
152	0	0	0	0	0	25.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__sp.__MI1205
151	0	0	0	0	0	25.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingobium__Sphingobium__chlorophenolicum__Sphingobium__chlorophenolicum__L-1
0	0	149	0	0	0	24.8333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Chytridiomycota__Chytridiomycetes__Chytridiales__Chytriomycetaceae__Rhizoclosmatium__Rhizoclosmatium__globosum
0	0	0	0	0	149	24.8333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales
0	0	0	0	0	147	24.5	2.44949	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia
145	0	0	0	0	0	24.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Sinorhizobium/Ensifer__group__Sinorhizobium__Sinorhizobium__sp.__RAC02
143	0	0	0	0	0	23.8333	2.44949	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia__Opitutae__Opitutales__Opitutaceae__Lacunisphaera__Lacunisphaera__limnophila
0	0	0	143	0	0	23.8333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Rufibacter
142	0	0	0	0	0	23.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Agrobacterium__Agrobacterium__tumefaciens__complex__Agrobacterium__tumefaciens__Agrobacterium__radiobacter__K84
142	0	0	0	0	0	23.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Thalassospira__Thalassospira__xiamenensis__Thalassospira__xiamenensis__M-5__=__DSM__17429
141	0	0	0	0	0	23.5	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Xanthomonas
141	0	0	0	0	0	23.5	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Zobellia__Zobellia__galactanivorans
141	0	0	0	0	0	23.5	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__australicum__Mesorhizobium__australicum__WSM2073
141	0	0	0	0	0	23.5	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Caulobacter__Caulobacter__henricii
141	0	0	0	0	0	23.5	2.44949	root__cellular__organisms__Bacteria__Acidobacteria__Acidobacteriia__Acidobacteriales__Acidobacteriaceae__Granulicella__Granulicella__tundricola__Granulicella__tundricola__MP5ACTX9
138	0	0	0	0	0	23	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Rhizobium__Rhizobium__tropici__Rhizobium__tropici__CIAT__899
138	0	0	0	0	0	23	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Roseobacter__Roseobacter__denitrificans__Roseobacter__denitrificans__OCh__114
137	0	0	0	0	0	22.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Rhodopseudomonas__Rhodopseudomonas__palustris__Rhodopseudomonas__palustris__DX-1
136	0	0	0	0	0	22.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Rhodovulum__Rhodovulum__sp.__MB263
133	0	0	0	0	0	22.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Acidovorax__Acidovorax__sp.__KKS102
132	0	0	0	0	0	22	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__indicum__Flavobacterium__indicum__GPTSA100-9__=__DSM__17447
131	0	0	0	0	0	21.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__ciceri
0	0	0	0	0	131	21.8333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota
131	0	0	0	0	0	21.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Sinorhizobium/Ensifer__group__Sinorhizobium__Sinorhizobium__meliloti
131	0	0	0	0	0	21.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Variovorax__Variovorax__paradoxus__Variovorax__paradoxus__EPS
131	0	0	0	0	0	21.8333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__psychrophilum
130	0	0	0	0	0	21.6667	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Chloroflexi__Caldilineae__Caldilineales__Caldilineaceae__Caldilinea__Caldilinea__aerophila__Caldilinea__aerophila__DSM__14535__=__NBRC__104270
130	0	0	0	0	0	21.6667	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__columnare
129	0	0	0	0	0	21.5	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Maribacter__Maribacter__sp.__T28
0	0	0	0	0	129	21.5	2.44949	root__cellular__organisms__Bacteria__Acidobacteria
128	0	0	0	0	0	21.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Caulobacter__Caulobacter__segnis__Caulobacter__segnis__ATCC__21756
125	0	0	0	0	0	20.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Magnetospirillum__Magnetospirillum__gryphiswaldense__Magnetospirillum__gryphiswaldense__MSR-1__Magnetospirillum__gryphiswaldense__MSR-1__v2
125	0	0	0	0	0	20.8333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Persicobacteraceae__Persicobacter__Persicobacter__sp.__JZB09
125	0	0	0	0	0	20.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Methylocystaceae__Methylocystis__Methylocystis__sp.__SC2
124	0	0	0	0	0	20.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Rhodospirillum__Rhodospirillum__rubrum
124	0	0	0	0	0	20.6667	2.44949	root__cellular__organisms__Bacteria__PVC__group__Chlamydiae__Chlamydiia__Parachlamydiales__Parachlamydiaceae__Candidatus__Protochlamydia__Protochlamydia__naegleriophila
124	0	0	0	0	0	20.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Klebsiella__Klebsiella__pneumoniae__Klebsiella__pneumoniae__subsp.__pneumoniae__Klebsiella__pneumoniae__subsp.__pneumoniae__Kp13
124	0	0	0	0	0	20.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__diazoefficiens__Bradyrhizobium__diazoefficiens__USDA__110
122	0	0	0	0	0	20.3333	2.44949	root__cellular__organisms__Bacteria__PVC__group__Planctomycetes__Planctomycetia__Planctomycetales__Isosphaeraceae__Isosphaera__Isosphaera__pallida__Isosphaera__pallida__ATCC__43644
0	0	0	0	0	122	20.3333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Chitinophagia__Chitinophagales__Chitinophagaceae__Flavihumibacter
122	0	0	0	0	0	20.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Enterobacterales__Enterobacteriaceae__Escherichia__Escherichia__coli
120	0	0	0	0	0	20	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Nitratireductor__Nitratireductor__basaltis
120	0	0	0	0	0	20	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Muricauda__Muricauda__ruestringensis__Muricauda__ruestringensis__DSM__13258
0	0	0	0	0	119	19.8333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Lactobacillales
0	0	0	0	0	118	19.6667	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales
0	0	0	0	0	118	19.6667	2.44949	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Patescibacteria__group__Parcubacteria__group
118	0	0	0	0	0	19.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Chromatiales__Woeseiaceae__Woeseia__Woeseia__oceani
116	0	0	0	0	0	19.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Pelagibacterium__Pelagibacterium__halotolerans__Pelagibacterium__halotolerans__B2
116	0	0	0	0	0	19.3333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Maribacter__Maribacter__sp.__HTCC2170
116	0	0	0	0	0	19.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Cupriavidus__Cupriavidus__basilensis
116	0	0	0	0	0	19.3333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Salegentibacter__Salegentibacter__sp.__T436
115	0	0	0	0	0	19.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Acidovorax__Acidovorax__sp.__RAC01
0	0	0	0	0	114	19	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__unclassified__Gammaproteobacteria__unclassified__Gammaproteobacteria__(miscellaneous)
114	0	0	0	0	0	19	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Bacteroidaceae__Bacteroides__Bacteroides__cellulosilyticus
0	0	0	0	0	113	18.8333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__CB02056
113	0	0	0	0	0	18.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Burkholderia__Burkholderia__cepacia__complex
0	0	0	113	0	0	18.8333	2.44949	root__Viruses__ssDNA__viruses__Microviridae__Gokushovirinae__Chlamydiamicrovirus__Chlamydia__phage__1
0	0	113	0	0	0	18.8333	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Chytridiomycota__Monoblepharidomycetes__Monoblepharidales__Gonapodyaceae__Gonapodya__Gonapodya__prolifera__Gonapodya__prolifera__JEL478
112	0	0	0	0	0	18.6667	2.44949	root__cellular__organisms__Bacteria__Acidobacteria__Blastocatellia__Chloracidobacterium__Chloracidobacterium__thermophilum__Chloracidobacterium__thermophilum__B
112	0	0	0	0	0	18.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Delftia
0	0	0	0	0	111	18.5	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Myxococcales__Sorangiineae__Polyangiaceae__Sorangium__Sorangium__cellulosum
110	0	0	0	0	0	18.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Rhizobium/Agrobacterium__group__Rhizobium__Rhizobium__sp.__NT-26
0	0	0	0	0	110	18.3333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Bacillaceae__Bacillus
110	0	0	0	0	0	18.3333	2.44949	root__cellular__organisms__Bacteria__Acidobacteria__Acidobacteriia__Acidobacteriales__Acidobacteriaceae__Terriglobus__Terriglobus__saanensis__Terriglobus__saanensis__SP1PR4
0	0	0	110	0	0	18.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Erythrobacteraceae__Altererythrobacter
109	0	0	0	0	0	18.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Aurantimonadaceae__Martelella__Martelella__sp.__AD-3
108	0	0	0	0	0	18	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Myxococcales__Nannocystineae__Kofleriaceae__Haliangium__Haliangium__ochraceum__Haliangium__ochraceum__DSM__14365
107	0	0	0	0	0	17.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Ruegeria__Ruegeria__sp.__TM1040
107	0	0	0	0	0	17.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__[Polyangium]__brachysporum
107	0	0	0	0	0	17.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__pneumophila__Legionella__pneumophila__subsp.__pneumophila__Legionella__pneumophila__subsp.__pneumophila__str.__Philadelphia__1
0	0	0	107	0	0	17.8333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Rhizobiaceae__Sinorhizobium/Ensifer__group__Sinorhizobium
107	0	0	0	0	0	17.8333	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Hymenobacteraceae__Hymenobacter__Hymenobacter__sp.__DG25B
106	0	0	0	0	0	17.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__unclassified__Betaproteobacteria__unclassified__Betaproteobacteria__(miscellaneous)__beta__proteobacterium__CB
106	0	0	0	0	0	17.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Myxococcales__Cystobacterineae__Archangiaceae__Archangium__Archangium__gephyra
106	0	0	0	0	0	17.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Hyphomonadaceae__Hyphomonas__Hyphomonas__neptunium__Hyphomonas__neptunium__ATCC__15444
106	0	0	0	0	0	17.6667	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Chryseobacterium__Chryseobacterium__sp.__IHB__B__10212
0	0	0	0	0	105	17.5	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__rubellomurinus
105	0	0	0	0	0	17.5	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Frankiales__Frankiaceae__Frankia__Frankia__sp.__EAN1pec
105	0	0	0	0	0	17.5	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Gramella__Gramella__flava__Gramella__flava__JLT2011
104	0	0	0	0	0	17.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__Burkholderiales__Genera__incertae__sedis__Methylibium__Methylibium__petroleiphilum__Methylibium__petroleiphilum__PM1
0	0	0	0	0	104	17.3333	2.44949	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia__Verrucomicrobiae__Verrucomicrobiales__Verrucomicrobiaceae
104	0	0	0	0	0	17.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Azospirillum__Azospirillum__thiophilum
104	0	0	0	0	0	17.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Oxalobacteraceae__Collimonas__Collimonas__arenae
104	0	0	0	0	0	17.3333	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Methylophilales__Methylophilaceae__Methylobacillus__Methylobacillus__flagellatus__Methylobacillus__flagellatus__KT
103	0	0	0	0	0	17.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Variovorax__Variovorax__paradoxus__Variovorax__paradoxus__S110
0	0	0	0	0	103	17.1667	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__MUSC__14
103	0	0	0	0	0	17.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Rhodocyclales__Rhodocyclaceae__Sulfuritalea__Sulfuritalea__hydrogenivorans__Sulfuritalea__hydrogenivorans__sk43H
0	0	0	103	0	0	17.1667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Hyphomicrobiaceae__Hyphomicrobium__Hyphomicrobium__denitrificans
0	0	0	0	0	103	17.1667	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria
0	0	0	0	0	102	17	2.44949	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes
0	0	0	0	0	102	17	2.44949	root__cellular__organisms__Bacteria__unclassified__Bacteria__Bacteria__candidate__phyla__Candidatus__Rokubacteria
0	0	0	0	0	101	16.8333	2.44949	root__cellular__organisms__Bacteria__Nitrospirae
101	0	0	0	0	0	16.8333	2.44949	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Acidimicrobiia__Acidimicrobiales__Acidimicrobiaceae__Ilumatobacter__Ilumatobacter__coccineus__Ilumatobacter__coccineus__YM16-304
0	0	0	100	0	0	16.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae
100	0	0	0	0	0	16.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Aurantimonadaceae__Martelella__Martelella__endophytica
100	0	0	0	0	0	16.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Rhodospirillaceae__Magnetospira__Magnetospira__sp.__QH-2
100	0	0	0	0	0	16.6667	2.44949	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodospirillales__Acetobacteraceae__Gluconacetobacter__Gluconacetobacter__diazotrophicus__Gluconacetobacter__diazotrophicus__PA1__5
0	0	100	0	0	0	16.6667	2.44949	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__Sphingobacteriaceae__Pedobacter__Pedobacter__sp.__CCM__8644
